"Obs. Date","Obs. value","Series key","Indicator title","Units","Obs. status"
"2011-12","5.93","IRS.M.LV.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2011-12","2.38","IRS.M.NL.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2011-12","5.84","IRS.M.PL.L.L40.CI.0000.PLN.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2011-12","13.08","IRS.M.PT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2011-12","8.97","IRS.M.HU.L.L40.CI.0000.HUF.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2011-12","7.00","IRS.M.CY.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2011-12","3.70","IRS.M.CZ.L.L40.CI.0000.CZK.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2011-12","4.35","IRS.M.BE.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2011-12","5.23","IRS.M.BG.L.L40.CI.0000.BGN.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2011-12","6.90","IRS.M.SI.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2011-12","1.68","IRS.M.SE.L.L40.CI.0000.SEK.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2011-12","21.14","IRS.M.GR.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2011-12","2.52","IRS.M.FI.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2011-12","3.16","IRS.M.FR.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2011-12","1.93","IRS.M.DE.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2011-12","1.86","IRS.M.DK.L.L40.CI.0000.DKK.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2011-12","5.53","IRS.M.ES.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2011-12","8.70","IRS.M.IE.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2011-12","6.81","IRS.M.IT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2011-12","2.27","IRS.M.LU.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-02","3.00","IRS.M.AT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-02","5.15","IRS.M.LT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-02","4.17","IRS.M.MT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-02","7.26","IRS.M.HR.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-02","4.98","IRS.M.SK.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-02","5.45","IRS.M.LV.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-02","2.24","IRS.M.NL.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-02","5.46","IRS.M.PL.L.L40.CI.0000.PLN.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-02","12.81","IRS.M.PT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-02","6.99","IRS.M.RO.L.L40.CI.0000.RON.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-02","8.60","IRS.M.HU.L.L40.CI.0000.HUF.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-02","7.00","IRS.M.CY.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-02","3.12","IRS.M.CZ.L.L40.CI.0000.CZK.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-02","3.70","IRS.M.BE.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-02","5.31","IRS.M.BG.L.L40.CI.0000.BGN.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-02","5.73","IRS.M.SI.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-02","1.89","IRS.M.SE.L.L40.CI.0000.SEK.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-02","29.24","IRS.M.GR.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-02","2.34","IRS.M.FI.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-02","3.02","IRS.M.FR.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-02","1.85","IRS.M.DE.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-02","1.84","IRS.M.DK.L.L40.CI.0000.DKK.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-02","5.11","IRS.M.ES.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-02","7.02","IRS.M.IE.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-02","5.55","IRS.M.IT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-02","2.03","IRS.M.LU.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-03","2.87","IRS.M.AT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-03","5.29","IRS.M.LT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-03","4.31","IRS.M.MT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-03","7.00","IRS.M.HR.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-03","4.91","IRS.M.SK.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-03","5.15","IRS.M.LV.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-03","2.25","IRS.M.NL.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-03","5.37","IRS.M.PL.L.L40.CI.0000.PLN.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-03","13.01","IRS.M.PT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-03","6.48","IRS.M.RO.L.L40.CI.0000.RON.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-03","8.73","IRS.M.HU.L.L40.CI.0000.HUF.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-03","7.00","IRS.M.CY.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-03","3.51","IRS.M.CZ.L.L40.CI.0000.CZK.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-03","3.53","IRS.M.BE.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-03","5.07","IRS.M.BG.L.L40.CI.0000.BGN.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-03","5.08","IRS.M.SI.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-03","1.95","IRS.M.SE.L.L40.CI.0000.SEK.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-03","19.07","IRS.M.GR.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-03","2.31","IRS.M.FI.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-03","2.95","IRS.M.FR.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-03","1.83","IRS.M.DE.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-03","1.89","IRS.M.DK.L.L40.CI.0000.DKK.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-03","5.17","IRS.M.ES.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-03","6.90","IRS.M.IE.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-03","5.05","IRS.M.IT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-03","2.22","IRS.M.LU.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-04","2.83","IRS.M.AT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-04","5.30","IRS.M.LT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-04","4.26","IRS.M.MT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-04","6.59","IRS.M.HR.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-04","4.81","IRS.M.SK.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-04","5.10","IRS.M.LV.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-04","2.29","IRS.M.NL.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-04","5.49","IRS.M.PL.L.L40.CI.0000.PLN.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-04","12.01","IRS.M.PT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-04","6.24","IRS.M.RO.L.L40.CI.0000.RON.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-04","8.77","IRS.M.HU.L.L40.CI.0000.HUF.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-04","7.00","IRS.M.CY.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-04","3.51","IRS.M.CZ.L.L40.CI.0000.CZK.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-04","3.52","IRS.M.BE.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-04","5.11","IRS.M.BG.L.L40.CI.0000.BGN.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-04","5.27","IRS.M.SI.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-04","1.82","IRS.M.SE.L.L40.CI.0000.SEK.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-04","21.48","IRS.M.GR.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-04","2.15","IRS.M.FI.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-04","2.99","IRS.M.FR.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-04","1.62","IRS.M.DE.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-04","1.71","IRS.M.DK.L.L40.CI.0000.DKK.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-04","5.79","IRS.M.ES.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-04","6.88","IRS.M.IE.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-04","5.68","IRS.M.IT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-04","2.22","IRS.M.LU.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-06","2.29","IRS.M.AT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-06","4.96","IRS.M.LT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-06","4.27","IRS.M.MT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-06","6.37","IRS.M.HR.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-06","4.80","IRS.M.SK.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-06","5.07","IRS.M.LV.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-06","1.93","IRS.M.NL.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-06","5.24","IRS.M.PL.L.L40.CI.0000.PLN.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-06","10.56","IRS.M.PT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-06","6.68","IRS.M.RO.L.L40.CI.0000.RON.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-06","7.00","IRS.M.CY.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-06","3.11","IRS.M.CZ.L.L40.CI.0000.CZK.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-06","3.17","IRS.M.BE.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-06","5.07","IRS.M.BG.L.L40.CI.0000.BGN.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-06","5.63","IRS.M.SI.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-06","1.45","IRS.M.SE.L.L40.CI.0000.SEK.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-06","27.82","IRS.M.GR.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-06","8.30","IRS.M.HU.L.L40.CI.0000.HUF.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-06","2.57","IRS.M.FR.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-06","1.30","IRS.M.DE.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-06","1.26","IRS.M.DK.L.L40.CI.0000.DKK.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-06","6.59","IRS.M.ES.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-06","1.76","IRS.M.FI.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-06","7.09","IRS.M.IE.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-06","5.90","IRS.M.IT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-06","1.82","IRS.M.LU.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-07","2.07","IRS.M.AT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-07","4.82","IRS.M.LT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-07","4.15","IRS.M.MT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-07","6.43","IRS.M.HR.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-07","4.41","IRS.M.SK.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-07","4.67","IRS.M.LV.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-07","1.75","IRS.M.NL.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-07","4.99","IRS.M.PL.L.L40.CI.0000.PLN.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-07","10.49","IRS.M.PT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-07","6.52","IRS.M.RO.L.L40.CI.0000.RON.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-07","7.00","IRS.M.CY.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-07","2.60","IRS.M.CZ.L.L40.CI.0000.CZK.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-07","2.69","IRS.M.BE.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-07","4.87","IRS.M.BG.L.L40.CI.0000.BGN.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-07","6.34","IRS.M.SI.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-07","1.33","IRS.M.SE.L.L40.CI.0000.SEK.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-07","25.82","IRS.M.GR.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-07","7.56","IRS.M.HU.L.L40.CI.0000.HUF.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-07","2.28","IRS.M.FR.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-07","1.24","IRS.M.DE.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-07","6.79","IRS.M.ES.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-07","1.55","IRS.M.FI.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-07","6.12","IRS.M.IE.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-07","6.00","IRS.M.IT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-07","1.10","IRS.M.DK.L.L40.CI.0000.DKK.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-07","1.70","IRS.M.LU.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-08","1.97","IRS.M.AT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-08","4.84","IRS.M.LT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-08","4.04","IRS.M.MT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-08","6.36","IRS.M.HR.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-08","4.24","IRS.M.SK.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-08","4.45","IRS.M.LV.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-08","1.76","IRS.M.NL.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-08","4.88","IRS.M.PL.L.L40.CI.0000.PLN.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-08","9.89","IRS.M.PT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-08","6.84","IRS.M.RO.L.L40.CI.0000.RON.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-08","7.00","IRS.M.CY.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-08","2.38","IRS.M.CZ.L.L40.CI.0000.CZK.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-08","2.54","IRS.M.BE.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-08","4.28","IRS.M.BG.L.L40.CI.0000.BGN.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-08","6.81","IRS.M.SI.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-08","1.44","IRS.M.SE.L.L40.CI.0000.SEK.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-08","24.34","IRS.M.GR.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-08","7.36","IRS.M.HU.L.L40.CI.0000.HUF.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-08","2.12","IRS.M.FR.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-08","1.34","IRS.M.DE.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-08","6.58","IRS.M.ES.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-08","1.55","IRS.M.FI.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-08","5.91","IRS.M.IE.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-08","5.82","IRS.M.IT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-08","1.15","IRS.M.DK.L.L40.CI.0000.DKK.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-08","1.66","IRS.M.LU.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-10","2.02","IRS.M.AT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-10","4.32","IRS.M.LT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-10","3.99","IRS.M.MT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-10","4.78","IRS.M.HR.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-10","4.20","IRS.M.SK.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-10","3.52","IRS.M.LV.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-10","1.77","IRS.M.NL.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-10","4.57","IRS.M.PL.L.L40.CI.0000.PLN.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-10","8.17","IRS.M.PT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-10","6.85","IRS.M.RO.L.L40.CI.0000.RON.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-10","7.00","IRS.M.CY.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-10","2.24","IRS.M.CZ.L.L40.CI.0000.CZK.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-10","2.44","IRS.M.BE.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-10","3.39","IRS.M.BG.L.L40.CI.0000.BGN.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-10","5.74","IRS.M.SI.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-10","1.54","IRS.M.SE.L.L40.CI.0000.SEK.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-10","17.96","IRS.M.GR.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-10","6.94","IRS.M.HU.L.L40.CI.0000.HUF.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-10","2.19","IRS.M.FR.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-10","1.47","IRS.M.DE.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-10","5.64","IRS.M.ES.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-10","1.78","IRS.M.FI.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-10","4.77","IRS.M.IE.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-10","4.95","IRS.M.IT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-10","1.29","IRS.M.DK.L.L40.CI.0000.DKK.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-10","1.62","IRS.M.LU.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-11","1.85","IRS.M.AT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-11","4.11","IRS.M.LT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-11","3.95","IRS.M.MT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-11","4.60","IRS.M.HR.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-11","4.14","IRS.M.SK.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-11","3.32","IRS.M.LV.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-11","1.65","IRS.M.NL.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-11","4.18","IRS.M.PL.L.L40.CI.0000.PLN.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
"2012-11","8.32","IRS.M.PT.L.L40.CI.0000.EUR.N.Z","Harmonised long-term interest rates for convergence assessment purposes","","A"
